customer_id,signup_date,last_activity_date,last_purchase_date,total_spent,avg_cart_value,num_visits_30d,num_purchases_90d,days_since_last_purchase,preferred_device,city,country,is_purchased_next_30
C100870,2021-06-08,2022-08-25,2021-10-25,482.62,59.34,0,0,1375,mobile,Jaffna,Sri Lanka,0
C100871,2024-04-19,2026-02-25,2025-06-17,149.08,42.13,1,3,44,mobile,Negombo,Sri Lanka,0
C100872,2022-01-25,2024-02-08,,0.0,0.0,2,0,1283,mobile,Kandy,Sri Lanka,0
C100873,2020-12-09,2021-08-20,2021-01-22,71.12,41.7,4,1,1651,mobile,Negombo,Sri Lanka,0
C100874,2023-05-25,2024-09-29,2024-03-04,95.57,37.65,4,0,514,desktop,Jaffna,Sri Lanka,0
C100875,2023-05-28,2024-05-16,2024-01-19,154.59,35.8,1,2,559,desktop,Matara,Sri Lanka,0
C100876,2024-03-11,2026-01-19,,0.0,0.0,1,0,507,mobile,Jaffna,Sri Lanka,0
C100877,2024-01-11,2025-12-03,2025-08-14,119.06,44.96,2,1,-14,mobile,Anuradhapura,Sri Lanka,0
C100878,2020-08-22,2022-06-09,2021-01-09,105.06,76.36,2,1,1664,desktop,Kandy,Sri Lanka,1
C100879,2024-05-11,2025-06-09,,0.0,0.0,2,0,446,mobile,Galle,Sri Lanka,0
C100880,2020-12-01,2021-05-02,,0.0,0.0,0,0,1703,tablet,Jaffna,Sri Lanka,0
C100881,2021-09-29,2024-02-05,2022-04-21,46.75,64.32,2,2,1197,mobile,Galle,Sri Lanka,0
C100882,2020-08-09,2022-12-03,,0.0,0.0,0,0,1817,desktop,Jaffna,Sri Lanka,0
C100883,2023-03-31,2024-10-22,2023-10-07,168.63,72.15,2,3,663,mobile,Kandy,Sri Lanka,0
C100884,2020-02-22,2022-08-23,,0.0,0.0,1,0,1986,desktop,Galle,Sri Lanka,0
C100885,2021-09-30,2023-06-19,2022-10-25,74.44,25.51,0,1,1010,mobile,Matara,Sri Lanka,1
C100886,2023-03-25,2023-05-19,2023-04-12,671.23,29.36,2,0,841,desktop,Colombo,Sri Lanka,0
C100887,2023-10-19,2023-10-30,2023-10-27,59.32,14.87,1,1,643,mobile,Negombo,Sri Lanka,1
C100888,2022-02-07,2023-11-27,,0.0,0.0,2,0,1270,mobile,Jaffna,Sri Lanka,0
C100889,2022-03-23,2024-11-03,2023-08-07,29.29,24.91,2,1,724,mobile,Galle,Sri Lanka,0
C100890,2024-01-04,2024-06-12,2024-01-14,202.21,39.31,0,1,564,mobile,Matara,Sri Lanka,0
C100891,2021-02-10,2022-07-12,2021-12-16,112.0,60.07,4,1,1323,desktop,Colombo,Sri Lanka,0
C100892,2020-06-04,2022-10-21,2022-10-06,80.32,22.91,3,5,1029,mobile,Jaffna,Sri Lanka,0
C100893,2023-04-27,2024-08-19,,0.0,0.0,0,0,826,desktop,Kandy,Sri Lanka,0
C100894,2023-11-15,2026-04-05,2025-07-06,204.41,58.19,3,1,25,mobile,Colombo,Sri Lanka,1
C100895,2023-07-08,2024-11-26,2023-12-10,188.16,7.85,3,0,599,desktop,Matara,Sri Lanka,0
C100896,2021-05-12,2023-10-19,2022-09-29,5.9,16.73,2,3,1036,mobile,Matara,Sri Lanka,0
C100897,2020-07-27,2021-01-12,2020-12-17,251.02,62.57,0,0,1687,mobile,Negombo,Sri Lanka,0
C100898,2023-11-28,2024-02-12,2024-01-26,90.47,24.71,0,1,552,mobile,Jaffna,Sri Lanka,0
C100899,2024-05-01,2026-06-09,2024-12-16,279.37,44.68,2,0,227,desktop,Jaffna,Sri Lanka,0
C100900,2021-09-09,2023-01-25,2021-09-22,323.3,68.14,3,2,1408,mobile,Kurunegala,Sri Lanka,0
C100901,2023-11-02,2024-09-25,2023-11-03,225.57,19.1,0,3,636,mobile,Matara,Sri Lanka,0
C100902,2023-05-14,2024-01-15,,0.0,0.0,0,0,809,mobile,Anuradhapura,Sri Lanka,0
C100903,2024-07-07,2025-06-10,2024-09-23,59.89,49.41,1,1,311,mobile,Colombo,Sri Lanka,1
C100904,2020-09-04,2023-05-25,2021-05-30,125.54,73.62,1,1,1523,desktop,Matara,Sri Lanka,0
C100905,2024-06-18,2025-03-29,2024-11-18,67.49,39.8,2,0,255,desktop,Colombo,Sri Lanka,0
C100906,2023-03-05,2023-04-25,,0.0,0.0,1,0,879,mobile,Negombo,Sri Lanka,0
C100907,2024-05-21,2025-10-22,2025-09-16,41.64,63.36,5,2,-47,mobile,Kandy,Sri Lanka,1
C100908,2020-03-25,2020-11-08,2020-04-25,58.66,58.74,3,1,1923,desktop,Negombo,Sri Lanka,1
C100909,2021-12-12,2023-06-28,2022-10-02,179.1,13.64,0,0,1033,mobile,Kurunegala,Sri Lanka,0
C100910,2022-12-27,2024-10-15,2024-02-27,526.47,54.14,1,0,520,desktop,Negombo,Sri Lanka,0
C100911,2022-05-27,2023-06-18,,0.0,0.0,1,0,1161,mobile,Kurunegala,Sri Lanka,1
C100912,2023-09-16,2024-11-01,2023-12-16,48.12,25.43,3,0,593,desktop,Matara,Sri Lanka,0
C100913,2022-01-28,2024-05-13,2023-06-15,164.5,80.97,3,1,777,desktop,Jaffna,Sri Lanka,0
C100914,2020-05-21,2021-01-16,2021-01-08,245.06,36.88,0,1,1665,mobile,Kurunegala,Sri Lanka,1
C100915,2022-11-02,2023-01-21,2022-12-03,66.18,13.23,3,1,971,desktop,Colombo,Sri Lanka,1
C100916,2023-08-19,2024-12-01,,0.0,0.0,2,0,712,mobile,Galle,Sri Lanka,0
C100917,2021-11-29,2023-02-26,2021-12-13,206.23,59.3,3,0,1326,mobile,Colombo,Sri Lanka,0
C100918,2020-01-26,2022-04-25,2020-05-27,88.14,43.98,1,0,1891,desktop,Colombo,Sri Lanka,0
C100919,2022-05-10,2023-12-17,2023-02-17,57.21,64.94,5,1,895,mobile,Colombo,Sri Lanka,1
C100920,2022-09-30,2024-01-01,2023-06-09,24.94,67.55,3,4,783,desktop,Kurunegala,Sri Lanka,1
C100921,2020-08-04,2020-11-02,2020-08-12,281.85,65.68,3,1,1814,desktop,Jaffna,Sri Lanka,1
C100922,2022-06-06,2024-10-30,2024-02-09,146.03,56.84,0,1,538,desktop,Negombo,Sri Lanka,0
C100923,2022-01-11,2023-06-05,,0.0,0.0,2,0,1297,mobile,Anuradhapura,Sri Lanka,0
C100924,2023-07-25,2024-10-24,2024-08-09,346.65,10.79,1,1,356,mobile,Negombo,Sri Lanka,0
C100925,2022-07-30,2023-06-18,,0.0,0.0,1,0,1097,mobile,Kandy,Sri Lanka,0
C100926,2023-12-19,2024-04-18,,0.0,0.0,2,0,590,desktop,Matara,Sri Lanka,0
C100927,2020-11-09,2022-04-02,,0.0,0.0,3,0,1725,desktop,Galle,Sri Lanka,0
C100928,2022-06-10,2024-07-12,,0.0,0.0,2,0,1147,desktop,Negombo,Sri Lanka,0
C100929,2020-12-26,2022-10-26,2021-12-31,193.34,37.14,2,0,1308,mobile,Anuradhapura,Sri Lanka,0
C100930,2024-02-11,2024-02-29,,0.0,0.0,3,0,536,tablet,Kurunegala,Sri Lanka,0
C100931,2022-12-04,2023-03-19,,0.0,0.0,0,0,970,mobile,Kurunegala,Sri Lanka,1
C100932,2023-08-25,2024-10-11,,0.0,0.0,1,0,706,mobile,Negombo,Sri Lanka,0
C100933,2021-07-07,2022-09-02,,0.0,0.0,2,0,1485,desktop,Kandy,Sri Lanka,0
C100934,2023-06-15,2023-07-21,2023-07-15,24.71,62.8,3,2,747,mobile,Kandy,Sri Lanka,1
C100935,2024-07-13,2026-02-03,2025-10-02,74.16,32.85,1,1,-63,mobile,Colombo,Sri Lanka,1
C100936,2023-01-07,2024-07-22,2023-09-28,98.36,35.62,0,2,672,mobile,Galle,Sri Lanka,0
C100937,2024-05-05,2024-05-05,2024-05-05,156.2,36.92,2,0,452,mobile,Kurunegala,Sri Lanka,0
C100938,2022-09-17,2025-01-09,2024-08-27,54.44,50.87,0,0,338,mobile,Kurunegala,Sri Lanka,0
C100939,2022-08-10,2022-11-11,,0.0,0.0,2,0,1086,mobile,Kurunegala,Sri Lanka,0
C100940,2022-06-11,2024-08-29,2022-10-11,99.95,81.52,0,0,1024,mobile,Kurunegala,Sri Lanka,0
C100941,2024-02-06,2025-10-16,,0.0,0.0,4,0,541,mobile,Jaffna,Sri Lanka,0
C100942,2023-04-28,2026-01-08,2024-05-14,121.45,29.73,4,2,443,desktop,Negombo,Sri Lanka,0
C100943,2021-07-03,2023-03-28,2022-12-09,82.78,45.11,3,0,965,mobile,Jaffna,Sri Lanka,0
C100944,2021-10-22,2023-08-05,2023-06-03,60.41,38.98,0,2,789,mobile,Matara,Sri Lanka,1
C100945,2021-05-17,2022-03-24,2021-05-25,86.7,12.45,2,0,1528,mobile,Kandy,Sri Lanka,0
C100946,2020-06-26,2022-12-24,2022-11-08,122.73,30.85,1,2,996,mobile,Kandy,Sri Lanka,0
C100947,2021-07-25,2022-12-27,,0.0,0.0,2,0,1467,desktop,Galle,Sri Lanka,0
C100948,2022-07-12,2024-02-07,2023-04-03,69.52,34.22,2,0,850,mobile,Kandy,Sri Lanka,0
C100949,2021-05-14,2021-12-11,,0.0,0.0,2,0,1539,desktop,Colombo,Sri Lanka,0
C100950,2024-03-16,2026-01-15,2024-08-29,157.38,35.09,2,1,336,desktop,Jaffna,Sri Lanka,1
C100951,2022-08-09,2024-06-26,2024-03-26,68.86,5.0,2,1,492,tablet,Jaffna,Sri Lanka,0
C100952,2023-03-13,2024-06-22,,0.0,0.0,3,0,871,mobile,Anuradhapura,Sri Lanka,1
C100953,2023-06-03,2026-01-31,2023-08-01,241.61,71.0,2,1,730,mobile,Kandy,Sri Lanka,0
C100954,2023-09-30,2024-09-13,2023-12-13,268.06,64.21,1,1,596,mobile,Kandy,Sri Lanka,0
C100955,2022-02-15,2023-02-22,,0.0,0.0,2,0,1262,mobile,Kurunegala,Sri Lanka,0
C100956,2021-11-19,2024-03-13,,0.0,0.0,0,0,1350,desktop,Negombo,Sri Lanka,0
C100957,2020-02-28,2020-04-23,2020-03-19,251.73,49.6,0,1,1960,mobile,Anuradhapura,Sri Lanka,0
C100958,2022-10-09,2025-01-22,2024-01-24,164.56,47.47,1,0,554,mobile,Jaffna,Sri Lanka,0
C100959,2021-10-27,2022-06-12,2022-06-08,246.91,30.64,1,2,1149,mobile,Galle,Sri Lanka,0
C100960,2021-01-07,2023-05-21,,0.0,0.0,0,0,1666,mobile,Colombo,Sri Lanka,0
C100961,2022-09-25,2024-01-03,2023-09-14,58.2,79.18,3,1,686,mobile,Galle,Sri Lanka,0
C100962,2021-03-10,2022-02-12,2021-05-18,79.76,44.9,1,0,1535,mobile,Jaffna,Sri Lanka,0
C100963,2021-12-27,2023-07-23,,0.0,0.0,4,0,1312,mobile,Matara,Sri Lanka,0
C100964,2024-06-21,2026-08-15,,0.0,0.0,5,0,405,mobile,Negombo,Sri Lanka,1
C100965,2021-06-13,2023-03-09,2022-06-13,234.25,52.98,0,1,1144,desktop,Kurunegala,Sri Lanka,0
C100966,2021-11-28,2023-08-04,2022-05-14,137.95,43.88,1,0,1174,mobile,Kurunegala,Sri Lanka,0
C100967,2021-07-26,2022-11-22,2021-08-22,288.26,50.06,3,1,1439,desktop,Anuradhapura,Sri Lanka,0
C100968,2023-05-05,2025-05-07,,0.0,0.0,2,0,818,mobile,Kandy,Sri Lanka,0
C100969,2023-12-07,2025-10-09,2024-09-11,65.85,64.36,2,2,323,desktop,Matara,Sri Lanka,0
C100970,2021-07-19,2022-07-26,2022-01-19,188.51,52.98,0,0,1289,mobile,Kandy,Sri Lanka,0
C100971,2023-02-12,2025-02-14,2024-04-16,95.09,69.12,4,1,471,mobile,Anuradhapura,Sri Lanka,0
C100972,2020-01-21,2021-04-28,,0.0,0.0,2,0,2018,mobile,Matara,Sri Lanka,0
C100973,2022-11-24,2023-03-20,2023-02-13,67.87,26.26,1,0,899,desktop,Colombo,Sri Lanka,0
C100974,2021-01-26,2021-05-05,2021-03-12,176.68,15.79,3,0,1602,mobile,Galle,Sri Lanka,0
C100975,2020-06-24,2022-08-10,2020-08-12,38.79,68.83,1,0,1814,mobile,Negombo,Sri Lanka,0
C100976,2021-05-09,2023-03-14,,0.0,0.0,2,0,1544,mobile,Galle,Sri Lanka,0
C100977,2024-01-14,2024-08-28,2024-03-28,718.0,71.28,1,2,490,desktop,Negombo,Sri Lanka,0
C100978,2022-04-12,2022-04-14,2022-04-13,34.65,26.03,1,1,1205,mobile,Colombo,Sri Lanka,0
C100979,2022-09-27,2023-09-11,,0.0,0.0,3,0,1038,mobile,Colombo,Sri Lanka,0
C100980,2023-02-11,2024-02-09,,0.0,0.0,2,0,901,desktop,Jaffna,Sri Lanka,0
C100981,2024-04-01,2026-07-29,,0.0,0.0,3,0,486,mobile,Matara,Sri Lanka,0
C100982,2021-05-07,2023-02-14,2022-10-31,61.29,35.61,4,1,1004,mobile,Anuradhapura,Sri Lanka,1
C100983,2023-11-15,2026-07-29,2025-08-30,185.22,75.63,2,0,-30,mobile,Kandy,Sri Lanka,0
C100984,2022-09-02,2024-11-29,2022-11-19,115.41,66.7,0,0,985,mobile,Galle,Sri Lanka,0
C100985,2023-08-15,2024-06-08,2024-05-04,204.64,45.77,1,1,453,mobile,Anuradhapura,Sri Lanka,0
C100986,2023-12-28,2025-07-10,,0.0,0.0,3,0,581,mobile,Matara,Sri Lanka,0
C100987,2022-10-02,2024-03-19,,0.0,0.0,7,0,1033,mobile,Matara,Sri Lanka,0
C100988,2022-07-06,2023-07-23,,0.0,0.0,3,0,1121,mobile,Matara,Sri Lanka,0
C100989,2024-06-11,2026-05-30,,0.0,0.0,2,0,415,mobile,Negombo,Sri Lanka,0
C100990,2020-02-05,2020-05-23,2020-02-29,74.62,79.79,2,1,1979,mobile,Jaffna,Sri Lanka,0
C100991,2020-07-09,2020-08-24,2020-08-18,90.69,46.71,5,0,1808,mobile,Galle,Sri Lanka,0
C100992,2021-08-25,2024-02-29,,0.0,0.0,2,0,1436,mobile,Colombo,Sri Lanka,0
C100993,2021-03-29,2021-09-13,2021-05-14,233.66,41.24,2,0,1539,mobile,Galle,Sri Lanka,1
C100994,2022-04-08,2023-08-25,2023-05-04,48.32,37.95,3,3,819,desktop,Jaffna,Sri Lanka,0
C100995,2023-11-17,2024-04-08,,0.0,0.0,0,0,622,tablet,Colombo,Sri Lanka,0
C100996,2021-05-13,2023-09-01,,0.0,0.0,4,0,1540,mobile,Anuradhapura,Sri Lanka,0
C100997,2021-09-19,2023-09-23,2021-12-24,178.96,61.67,1,1,1315,mobile,Negombo,Sri Lanka,0
C100998,2023-09-21,2025-10-20,,0.0,0.0,1,0,679,mobile,Negombo,Sri Lanka,0
C100999,2023-04-06,2025-04-13,2024-12-09,82.14,48.38,2,3,234,mobile,Jaffna,Sri Lanka,0
C101000,2022-01-25,2023-03-20,,0.0,0.0,1,0,1283,mobile,Negombo,Sri Lanka,0
C101001,2022-08-27,2022-12-14,,0.0,0.0,3,0,1069,desktop,Negombo,Sri Lanka,0
C101002,2023-02-07,2023-10-25,2023-05-03,81.77,41.88,2,1,820,mobile,Kandy,Sri Lanka,1
C101003,2022-12-23,2024-09-08,,0.0,0.0,0,0,951,mobile,Galle,Sri Lanka,0
C101004,2021-12-05,2022-06-23,,0.0,0.0,2,0,1334,mobile,Jaffna,Sri Lanka,0
C101005,2022-05-21,2022-11-29,2022-10-07,56.45,43.69,2,2,1028,mobile,Colombo,Sri Lanka,0
C101006,2024-03-07,2024-07-08,2024-04-17,112.09,35.89,1,4,470,mobile,Jaffna,Sri Lanka,0
C101007,2023-02-01,2025-09-10,2025-07-13,401.53,49.9,1,3,18,mobile,Negombo,Sri Lanka,0
C101008,2021-11-08,2024-03-29,,0.0,0.0,1,0,1361,mobile,Colombo,Sri Lanka,0
C101009,2021-12-21,2023-01-27,2022-05-31,54.42,26.99,4,1,1157,mobile,Galle,Sri Lanka,0
C101010,2023-12-10,2024-07-17,2024-07-08,71.27,73.39,4,1,388,mobile,Negombo,Sri Lanka,0
C101011,2022-07-18,2023-10-29,2023-09-23,168.98,37.13,0,3,677,desktop,Galle,Sri Lanka,0
C101012,2021-07-08,2023-10-30,,0.0,0.0,2,0,1484,desktop,Negombo,Sri Lanka,0
C101013,2021-09-19,2023-11-28,2023-08-21,49.18,6.82,4,1,710,mobile,Colombo,Sri Lanka,1
C101014,2021-05-29,2021-12-10,2021-08-14,131.22,52.63,0,1,1447,mobile,Jaffna,Sri Lanka,0
C101015,2021-04-17,2023-04-20,2022-01-19,163.09,72.31,0,1,1289,mobile,Jaffna,Sri Lanka,0
C101016,2020-09-04,2021-08-16,2021-03-08,135.68,40.46,4,1,1606,mobile,Kandy,Sri Lanka,1
C101017,2024-01-17,2024-05-06,2024-01-29,81.54,53.0,2,1,549,mobile,Colombo,Sri Lanka,0
C101018,2021-01-29,2023-03-15,2022-07-30,52.02,54.23,1,1,1097,mobile,Kurunegala,Sri Lanka,0
C101019,2021-10-08,2022-12-06,2022-07-31,133.66,26.51,4,2,1096,desktop,Kurunegala,Sri Lanka,0
C101020,2020-09-01,2020-10-18,2020-09-23,159.47,23.88,0,1,1772,mobile,Kurunegala,Sri Lanka,0
C101021,2024-03-01,2026-10-05,2026-06-22,51.54,24.0,3,1,-326,mobile,Kandy,Sri Lanka,1
C101022,2023-01-02,2024-10-11,2023-05-29,68.1,31.22,1,2,794,mobile,Negombo,Sri Lanka,0
C101023,2024-04-09,2026-08-14,,0.0,0.0,5,0,478,desktop,Galle,Sri Lanka,0
C101024,2023-11-14,2025-10-02,2023-11-27,341.17,16.96,0,2,612,mobile,Matara,Sri Lanka,1
C101025,2021-01-14,2022-09-08,,0.0,0.0,3,0,1659,mobile,Negombo,Sri Lanka,1
C101026,2021-01-27,2021-06-02,2021-02-13,85.67,23.82,3,1,1629,desktop,Kurunegala,Sri Lanka,0
C101027,2021-03-19,2023-05-18,2022-08-31,336.34,34.99,2,1,1065,mobile,Colombo,Sri Lanka,0
C101028,2024-02-21,2026-08-22,2024-12-05,174.95,42.32,3,2,238,mobile,Colombo,Sri Lanka,1
C101029,2022-09-18,2023-12-23,,0.0,0.0,0,0,1047,desktop,Kurunegala,Sri Lanka,0
C101030,2021-07-20,2022-10-31,2022-01-26,343.27,17.71,2,2,1282,mobile,Jaffna,Sri Lanka,0
C101031,2024-01-23,2025-11-27,2025-06-02,74.77,30.28,0,0,59,tablet,Negombo,Sri Lanka,0
C101032,2023-04-22,2024-12-15,2024-06-16,387.51,38.78,4,3,410,mobile,Galle,Sri Lanka,0
C101033,2024-04-05,2026-12-10,2025-03-19,80.95,44.81,0,2,134,mobile,Negombo,Sri Lanka,1
C101034,2022-12-10,2024-05-09,2023-05-25,189.02,64.83,1,0,798,mobile,Colombo,Sri Lanka,0
C101035,2023-05-07,2023-09-21,2023-06-02,385.65,37.83,1,1,790,mobile,Kandy,Sri Lanka,0
C101036,2021-08-02,2024-04-14,2022-03-13,81.38,20.5,1,1,1236,mobile,Matara,Sri Lanka,0
C101037,2020-07-24,2021-12-16,2020-10-11,165.95,44.44,2,0,1754,mobile,Negombo,Sri Lanka,0
C101038,2021-02-01,2021-02-05,,0.0,0.0,4,0,1641,mobile,Jaffna,Sri Lanka,0
C101039,2021-08-29,2023-02-23,2023-01-26,181.71,72.29,1,1,917,mobile,Anuradhapura,Sri Lanka,0
C101040,2021-04-10,2023-05-03,,0.0,0.0,0,0,1573,mobile,Jaffna,Sri Lanka,0
C101041,2022-01-09,2022-02-27,2022-01-23,331.45,37.49,1,1,1285,desktop,Kurunegala,Sri Lanka,0
C101042,2021-01-02,2022-07-22,,0.0,0.0,2,0,1671,mobile,Negombo,Sri Lanka,0
C101043,2021-09-11,2024-04-25,2024-01-10,56.54,44.02,3,2,568,mobile,Jaffna,Sri Lanka,1
C101044,2020-01-29,2021-04-16,2020-05-04,166.17,59.24,1,2,1914,mobile,Matara,Sri Lanka,0
C101045,2023-12-21,2026-04-27,,0.0,0.0,0,0,588,mobile,Galle,Sri Lanka,0
C101046,2022-12-29,2024-08-19,2024-07-23,18.56,25.62,1,2,373,desktop,Anuradhapura,Sri Lanka,0
C101047,2020-09-16,2022-01-23,,0.0,0.0,3,0,1779,mobile,Jaffna,Sri Lanka,0
C101048,2021-07-15,2024-02-16,,0.0,0.0,3,0,1477,desktop,Matara,Sri Lanka,0
C101049,2020-04-03,2021-09-05,2020-07-28,22.87,5.0,2,1,1829,mobile,Kurunegala,Sri Lanka,0
C101050,2020-04-21,2022-06-29,2021-06-22,46.56,31.35,2,2,1500,desktop,Galle,Sri Lanka,0
C101051,2023-02-07,2025-09-07,2024-05-23,31.0,53.19,2,2,434,mobile,Anuradhapura,Sri Lanka,0
C101052,2021-08-21,2024-03-10,2021-11-07,46.62,33.06,3,1,1362,mobile,Kandy,Sri Lanka,0
C101053,2023-11-29,2024-05-28,2023-12-28,119.66,30.46,2,0,581,mobile,Anuradhapura,Sri Lanka,0
C101054,2020-09-15,2022-08-24,,0.0,0.0,3,0,1780,tablet,Galle,Sri Lanka,0
C101055,2023-07-30,2025-03-13,2023-12-11,191.25,27.45,3,0,598,mobile,Anuradhapura,Sri Lanka,0
C101056,2024-03-21,2024-09-14,,0.0,0.0,2,0,497,mobile,Galle,Sri Lanka,0
C101057,2022-10-02,2024-10-19,,0.0,0.0,0,0,1033,mobile,Galle,Sri Lanka,0
C101058,2020-07-29,2022-11-10,2020-08-15,60.85,99.21,3,2,1811,mobile,Jaffna,Sri Lanka,0
C101059,2020-01-26,2020-06-05,,0.0,0.0,4,0,2013,mobile,Anuradhapura,Sri Lanka,0
C101060,2023-03-21,2023-07-05,,0.0,0.0,4,0,863,mobile,Galle,Sri Lanka,0
C101061,2021-08-05,2022-09-05,,0.0,0.0,1,0,1456,desktop,Negombo,Sri Lanka,0
C101062,2022-08-19,2024-06-22,2023-12-23,130.86,55.4,3,1,586,desktop,Colombo,Sri Lanka,1
C101063,2022-09-07,2024-05-13,2023-08-29,197.54,65.8,2,0,702,mobile,Negombo,Sri Lanka,0
C101064,2022-06-21,2024-03-02,,0.0,0.0,1,0,1136,desktop,Galle,Sri Lanka,0
C101065,2021-11-28,2024-05-19,2022-10-13,37.84,24.62,5,1,1022,mobile,Galle,Sri Lanka,0
C101066,2021-01-12,2021-12-07,,0.0,0.0,1,0,1661,mobile,Matara,Sri Lanka,0
C101067,2020-04-15,2021-09-13,2021-04-21,114.13,41.79,3,2,1562,desktop,Jaffna,Sri Lanka,0
C101068,2021-06-01,2023-11-20,,0.0,0.0,1,0,1521,mobile,Kandy,Sri Lanka,0
C101069,2022-09-05,2023-10-03,,0.0,0.0,2,0,1060,desktop,Galle,Sri Lanka,0
C101070,2020-08-21,2021-10-23,,0.0,0.0,0,0,1805,mobile,Kandy,Sri Lanka,1
C101071,2020-05-13,2022-01-26,2020-10-02,143.95,33.89,1,2,1763,desktop,Matara,Sri Lanka,0
C101072,2022-03-31,2024-10-23,2024-07-14,134.47,11.38,0,3,382,tablet,Jaffna,Sri Lanka,0
C101073,2022-10-04,2024-09-12,,0.0,0.0,2,0,1031,mobile,Anuradhapura,Sri Lanka,0
C101074,2020-05-31,2022-07-20,2021-08-26,37.44,35.0,0,4,1435,mobile,Matara,Sri Lanka,0
C101075,2023-03-27,2023-12-06,2023-11-09,61.71,5.0,1,2,630,desktop,Kandy,Sri Lanka,0
C101076,2023-07-13,2024-04-18,,0.0,0.0,2,0,749,mobile,Galle,Sri Lanka,0
C101077,2023-11-06,2024-12-17,2024-09-06,109.5,55.89,1,1,328,tablet,Colombo,Sri Lanka,1
C101078,2020-04-19,2022-12-31,,0.0,0.0,0,0,1929,mobile,Kandy,Sri Lanka,0
C101079,2020-11-06,2021-10-23,2021-07-31,260.29,16.68,4,1,1461,desktop,Matara,Sri Lanka,1
C101080,2020-11-01,2023-07-22,2022-12-22,70.74,71.02,4,1,952,mobile,Matara,Sri Lanka,1
C101081,2024-07-19,2025-05-16,2025-01-10,135.99,70.1,1,4,202,mobile,Colombo,Sri Lanka,1
C101082,2023-02-26,2024-06-03,2023-05-25,45.02,58.73,1,0,798,mobile,Kandy,Sri Lanka,0
C101083,2021-09-14,2023-12-17,,0.0,0.0,3,0,1416,desktop,Colombo,Sri Lanka,0
C101084,2020-06-23,2020-11-06,,0.0,0.0,3,0,1864,mobile,Colombo,Sri Lanka,0
C101085,2021-05-23,2021-10-11,,0.0,0.0,1,0,1530,desktop,Galle,Sri Lanka,0
C101086,2020-08-30,2021-10-26,,0.0,0.0,1,0,1796,tablet,Jaffna,Sri Lanka,0
C101087,2023-02-16,2024-10-24,,0.0,0.0,3,0,896,mobile,Kandy,Sri Lanka,0
C101088,2024-04-14,2026-03-31,,0.0,0.0,2,0,473,mobile,Negombo,Sri Lanka,1
C101089,2022-05-02,2024-10-25,2024-04-27,51.93,67.42,2,4,460,mobile,Galle,Sri Lanka,1
C101090,2023-05-26,2025-06-30,2024-04-01,490.16,61.11,0,2,486,desktop,Colombo,Sri Lanka,0
C101091,2023-05-05,2024-10-10,2023-06-03,181.26,33.82,3,2,789,tablet,Colombo,Sri Lanka,1
C101092,2024-06-07,2025-04-09,,0.0,0.0,3,0,419,mobile,Kandy,Sri Lanka,0
C101093,2023-06-20,2025-10-30,2025-07-21,35.16,35.79,2,0,10,mobile,Kurunegala,Sri Lanka,1
C101094,2021-04-07,2023-03-26,,0.0,0.0,0,0,1576,mobile,Kandy,Sri Lanka,0
C101095,2024-05-07,2025-11-18,2024-09-05,301.53,69.18,2,3,329,mobile,Jaffna,Sri Lanka,1
C101096,2022-12-06,2025-05-05,,0.0,0.0,2,0,968,desktop,Galle,Sri Lanka,0
C101097,2022-02-18,2023-01-05,2022-06-11,156.67,44.51,2,3,1146,desktop,Anuradhapura,Sri Lanka,1
C101098,2022-07-11,2024-07-08,2022-11-19,42.82,87.42,1,1,985,mobile,Anuradhapura,Sri Lanka,0
C101099,2022-06-25,2024-07-18,2024-06-04,99.36,64.56,1,0,422,mobile,Galle,Sri Lanka,0
C101100,2021-08-31,2024-04-14,,0.0,0.0,3,0,1430,mobile,Negombo,Sri Lanka,0
C101101,2023-04-20,2024-11-06,2023-09-12,147.35,40.95,0,1,688,mobile,Kurunegala,Sri Lanka,0
C101102,2022-05-28,2024-03-05,,0.0,0.0,2,0,1160,mobile,Anuradhapura,Sri Lanka,0
C101103,2021-09-17,2022-04-27,2022-03-12,59.81,41.34,2,0,1237,mobile,Galle,Sri Lanka,1
C101104,2023-03-10,2023-10-01,,0.0,0.0,1,0,874,desktop,Jaffna,Sri Lanka,0
C101105,2023-06-25,2024-01-25,,0.0,0.0,2,0,767,desktop,Colombo,Sri Lanka,0
C101106,2020-05-03,2022-02-01,,0.0,0.0,2,0,1915,desktop,Negombo,Sri Lanka,0
C101107,2023-06-02,2025-06-02,,0.0,0.0,1,0,790,mobile,Kandy,Sri Lanka,0
C101108,2024-02-24,2024-12-17,,0.0,0.0,4,0,523,mobile,Colombo,Sri Lanka,0
C101109,2020-07-22,2022-06-25,2021-03-11,52.67,22.14,2,1,1603,mobile,Colombo,Sri Lanka,0
C101110,2024-04-11,2025-03-30,2024-09-15,108.64,27.18,3,0,319,desktop,Kandy,Sri Lanka,0
C101111,2021-03-01,2023-09-30,,0.0,0.0,2,0,1613,mobile,Negombo,Sri Lanka,0
C101112,2023-07-05,2025-05-23,2023-11-10,91.24,52.14,4,0,629,mobile,Kandy,Sri Lanka,0
C101113,2021-03-08,2021-07-21,2021-04-30,353.13,43.99,0,0,1553,mobile,Matara,Sri Lanka,0
C101114,2021-06-25,2023-06-22,,0.0,0.0,1,0,1497,mobile,Galle,Sri Lanka,1
